k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi21,Phi22,Phi23,Phi24,Phi31,Phi32,Phi33,Phi34,Phi41,Phi42,Phi43,Phi44,Phi51,Phi52,Phi53,Phi54,Phi61,Phi62,Phi63,Phi64,Phi71,Phi72,Phi73,Phi74,Phi81,Phi82,Phi83,Phi84,Phi91,Phi92,Phi93,Phi94
1,1,1,1,1,1,1.2212,1,1,1,52.681,280.36,467.75,621.6,697.62,924.13,966.33,1246.7,1300.2,-0.55333,0.3019,0.28633,-0.54276,0.32243,-0.029457,-0.031546,0.32563,0.21583,0.44889,-0.416,-0.20623,-0.00053366,-0.0015333,0.00060198,0.00070882,-0.10561,-0.41573,-0.42799,-0.10974,-0.0038673,-0.010508,-9.3941e-05,0.002363,0.0065106,-0.05859,0.034716,-0.0074959,0.0012334,0.003142,0.0012859,-0.00060387,-0.076206,-0.44964,-0.47948,-0.09942
1,1,1,1,1,1,0.53844,1,1,1,48.584,277.63,442.64,587.8,664.46,915.91,942.26,1163.5,1235.5,0.52736,-0.27104,-0.33101,0.56635,-0.32582,0.039345,0.031428,-0.31687,0.21328,0.38022,-0.47957,-0.24378,0.00063829,0.0017473,0.0064375,0.0016695,0.12623,0.47644,0.43011,0.11083,0.0036882,0.011654,0.0035607,-0.0030988,0.011854,-0.016488,0.059684,-0.014975,0.0031694,0.018729,0.0034748,0.0005128,-0.059309,-0.38683,-0.49518,-0.078036
1,1,1,1,1,1,1.1682,1,1,1,52.51,280.24,466.47,620.01,695.67,923.81,965.28,1242.6,1296.3,-0.55223,0.30056,0.2883,-0.54386,-0.32262,0.029911,0.031594,-0.32516,-0.21565,-0.44533,0.41968,0.20822,-0.00053254,-0.0015584,0.00074398,0.00071755,0.10678,0.41945,0.42865,0.10987,0.0038533,0.010517,0.00019855,-0.0023789,0.006739,-0.05673,0.035778,-0.0078156,0.0015076,0.0048677,0.0023374,-0.00037986,-0.075281,-0.44666,-0.48206,-0.098492
1,1,1,1,1,1,1.2941,1,1,1,52.898,280.52,469.39,623.62,700.18,924.53,967.67,1251.8,1305.3,-0.55473,0.3036,0.28383,-0.54136,0.32217,-0.028877,-0.031479,0.32625,0.21605,0.45347,-0.41118,-0.20366,0.00052797,0.0014762,-0.00044447,-0.00070382,-0.1041,-0.41084,-0.42703,-0.10955,-0.0038861,-0.010502,3.3964e-05,0.0023453,-0.0062208,0.060957,-0.033373,0.0070904,-0.00084993,-0.00078014,0.0001863,0.00092138,-0.077435,-0.45356,-0.47598,-0.10061
1,1,1,1,1,1,0.82531,1,1,1,50.978,279.18,456.03,606.47,680.9,920.87,956.11,1208.4,1267.4,-0.54243,0.28877,0.30555,-0.55325,-0.32415,0.033771,0.031808,-0.32138,0.21435,0.41638,-0.448,-0.22421,0.00030979,0.0010406,-0.0025603,-0.00095212,0.11583,0.44726,0.43144,0.11052,0.0037578,0.01076,0.0012777,-0.0025822,-0.0087487,0.040578,-0.0452,0.010634,0.0029393,0.014889,0.0069911,0.00065071,0.068562,0.42431,0.49932,0.090885
1,1,1,1,1,1,0.9185,1,1,1,51.487,279.52,459.32,610.83,685.34,921.87,959.12,1219.4,1276,-0.54568,0.29265,0.29989,-0.55022,-0.32369,0.032522,0.031779,-0.32255,-0.21473,-0.42545,0.43943,0.21923,0.00042432,0.0013519,-0.0018644,-0.0008468,-0.11307,-0.439,-0.43101,-0.11038,-0.0037843,-0.010649,-0.00088883,0.0025028,0.0080859,-0.045861,0.042083,-0.0097039,0.0026401,0.012535,0.0063366,0.00047554,-0.070529,-0.43097,-0.49456,-0.093282
1,1,1,1,1,1,1.273,1,1,1,52.837,280.48,468.92,623.05,699.45,924.42,967.3,1250.4,1303.9,-0.55434,0.30313,0.28453,-0.54175,0.32224,-0.02904,-0.031498,0.32607,0.21599,0.45218,-0.41255,-0.20438,0.00053035,0.001495,-0.00048593,-0.00070452,-0.10453,-0.41223,-0.42732,-0.1096,0.0038807,0.010503,1.2887e-06,-0.00235,-0.0063019,0.060294,-0.033748,0.0072039,-0.00096118,-0.0014597,-0.00024005,0.0008289,-0.077085,-0.45245,-0.47699,-0.10028
1,1,1,1,1,1,1.0176,1,1,1,51.943,279.84,462.41,614.85,689.69,922.74,961.84,1229.5,1284.5,-0.54859,0.29616,0.29477,-0.54744,-0.32324,0.031377,0.031717,-0.32366,0.21512,0.43403,-0.43108,-0.2145,0.00049357,0.0015171,-0.0013127,-0.00077409,0.1104,0.43081,0.43025,0.1102,0.0038122,0.010575,0.00056692,-0.0024415,0.007489,-0.050657,0.039282,-0.0088665,-0.0022354,-0.0096556,-0.0050344,-0.00019014,0.072498,0.43753,0.48953,0.095534
1,1,1,1,1,1,0.69527,1,1,1,50.088,278.59,450.68,599.17,674.04,919.08,950.92,1190.4,1254.1,0.53679,-0.28207,-0.31523,0.55834,-0.32487,0.035892,0.031764,-0.31953,0.21381,0.40175,-0.46126,-0.23218,-2.677e-05,-0.00022212,0.0039213,0.0011841,0.12015,0.45978,0.43143,0.11066,0.0037223,0.011021,0.0020361,-0.0027473,0.0099016,-0.031501,0.050615,-0.012252,0.0031855,0.01736,0.0066018,0.00071409,0.065548,0.41386,0.50561,0.086908
1,1,1,1,1,1,0.58687,1,1,1,49.115,277.96,445.34,591.68,667.6,917.05,945.31,1172.5,1241.6,0.53067,-0.27489,-0.32552,0.5636,-0.32552,0.038142,0.031582,-0.31774,0.21341,0.3874,-0.47362,-0.23993,0.00038126,0.00098534,0.0055328,0.0014878,-0.12424,-0.47112,-0.4307,-0.11077,0.0036969,0.011403,0.0029866,-0.0029647,-0.011162,0.021752,-0.056493,0.014014,0.0032127,0.018514,0.0047915,0.00060313,0.06228,0.40131,0.50663,0.082247
1,1,1,1,1,1,0.62526,1,1,1,49.489,278.2,447.34,594.51,669.97,917.84,947.46,1179.2,1246.2,0.53302,-0.27764,-0.32159,0.56161,0.32528,-0.037283,-0.031668,0.3184,-0.21355,-0.39274,0.4691,0.23706,-0.00021355,-0.00048794,-0.0049024,-0.0013658,-0.12274,-0.46701,-0.43104,-0.11073,-0.0037052,-0.011244,-0.002605,0.0028765,-0.010676,0.025489,-0.054233,0.013335,-0.0032226,-0.018209,-0.0056054,-0.00065816,0.06363,0.40681,0.50762,0.084196
1,1,1,1,1,1,0.99848,1,1,1,51.861,279.78,461.85,614.12,688.88,922.58,961.35,1227.7,1282.9,-0.54807,0.29553,0.2957,-0.54794,-0.32332,0.031585,0.031731,-0.32346,0.21504,0.43245,-0.43263,-0.21537,0.00048355,0.0014958,-0.0014062,-0.0007855,-0.11089,-0.43234,-0.43041,-0.11024,0.0038069,0.010586,0.00062305,-0.0024519,-0.0075966,0.049789,-0.039786,0.0090175,-0.0023191,-0.010233,-0.0053235,-0.0002519,-0.072127,-0.43631,-0.49049,-0.095121
1,1,1,1,1,1,0.8078,1,1,1,50.872,279.11,455.37,605.57,680.03,920.66,955.49,1206.2,1265.7,-0.54175,0.28796,0.30671,-0.55387,-0.32425,0.034028,0.031809,-0.32115,0.21428,0.41455,-0.4497,-0.22521,0.00028128,0.00096016,-0.0027144,-0.00097688,0.11638,0.44888,0.43148,0.11054,-0.0037529,-0.010787,-0.0013629,0.0026001,0.0088866,-0.039484,0.045848,-0.010828,-0.0029849,-0.015282,-0.0070359,-0.000672,-0.068178,-0.42299,-0.50021,-0.090399
1,1,1,1,1,1,1.0074,1,1,1,51.899,279.81,462.11,614.46,689.26,922.66,961.58,1228.5,1283.7,-0.54832,0.29582,0.29526,-0.54771,-0.32328,0.031488,0.031725,-0.32356,-0.21508,-0.43319,0.43191,0.21496,0.00048839,0.0015063,-0.001362,-0.00078005,0.11066,0.43163,0.43034,0.11022,-0.0038093,-0.010581,-0.00059661,0.002447,0.0075461,-0.050196,0.03955,-0.0089466,-0.0022804,-0.0099657,-0.0051909,-0.00022353,0.0723,0.43688,0.49005,0.095315
1,1,1,1,1,1,1.3286,1,1,1,52.993,280.59,470.12,624.52,701.34,924.71,968.27,1254.1,1307.7,-0.55534,0.30435,0.28272,-0.54073,0.32205,-0.028618,-0.031447,0.32653,0.21615,0.45552,-0.40901,-0.2025,0.00052297,0.0014422,-0.00038321,-0.00070381,-0.10341,-0.40861,-0.42656,-0.10945,0.0038948,0.010501,-8.8801e-05,-0.0023382,0.0060928,-0.062005,0.032781,-0.0069114,-0.00066816,0.00032099,0.00088041,0.0010729,0.078,0.45535,0.47434,0.10115
1,1,1,1,1,1,1.159,1,1,1,52.479,280.22,466.24,619.72,695.33,923.75,965.09,1241.9,1295.7,0.55203,-0.30032,-0.28866,0.54406,0.32266,-0.029992,-0.031602,0.32507,0.21562,0.4447,-0.42033,-0.20857,0.00053181,0.0015611,-0.0007712,-0.00071956,-0.10698,-0.4201,-0.42876,-0.10989,0.0038509,0.010519,0.00021777,-0.0023819,0.0067802,-0.056396,0.03597,-0.0078733,-0.0015544,-0.0051657,-0.0025161,0.00034199,-0.075119,-0.44613,-0.48251,-0.098326
1,1,1,1,1,1,0.71601,1,1,1,50.247,278.7,451.6,600.45,675.19,919.41,951.84,1193.5,1256.3,0.53779,-0.28326,-0.31351,0.55745,-0.32475,0.035518,0.031781,-0.31984,-0.2139,-0.40426,0.45903,0.23082,-8.4382e-05,-0.00039116,0.0036676,0.0011388,-0.11942,-0.4577,-0.43148,-0.11064,-0.0037277,-0.010968,-0.0018928,0.0027154,-0.0096956,0.033112,-0.049649,0.011963,0.0031612,0.01704,0.0067837,0.00071877,-0.06606,-0.41567,-0.5047,-0.087609
1,1,1,1,1,1,1.1143,1,1,1,52.322,280.11,465.1,618.28,693.61,923.46,964.13,1238.2,1292.3,0.55102,-0.2991,-0.29046,0.54506,0.32283,-0.030403,-0.031641,0.32465,0.21547,0.4415,-0.42359,-0.21035,0.00052558,0.0015657,-0.00091658,-0.00073175,-0.10802,-0.42337,-0.42927,-0.11,0.0038388,0.010532,0.00031695,-0.0023979,-0.0069888,0.054701,-0.036943,0.0081655,-0.0017791,-0.006613,-0.0033679,0.00016198,0.074312,0.4435,0.48471,0.097491
1,1,1,1,1,1,1.0676,1,1,1,52.146,279.98,463.84,616.68,691.75,923.13,963.06,1234.2,1288.6,-0.5499,0.29773,0.29246,-0.54617,-0.32303,0.030858,0.031679,-0.32419,-0.2153,-0.438,0.42713,0.2123,-0.0005137,-0.0015535,0.0010926,0.00074919,-0.10914,-0.4269,-0.42977,-0.1101,0.0038261,0.010549,0.00043093,-0.0024173,-0.0072213,0.052819,-0.038029,0.0084912,0.0020053,0.0081013,0.0042088,1.5337e-05,-0.073449,-0.44068,-0.48702,-0.096574
1,1,1,1,1,1,1.3,1,1,1,52.914,280.54,469.51,623.78,700.38,924.56,967.78,1252.2,1305.7,-0.55483,0.30373,0.28364,-0.54125,0.32215,-0.028832,-0.031473,0.3263,0.21607,0.45383,-0.41081,-0.20346,0.0005272,0.0014707,-0.00043345,-0.00070372,-0.10398,-0.41045,-0.42695,-0.10953,0.0038876,0.010501,-4.3566e-05,-0.002344,-0.0061985,0.061139,-0.03327,0.0070593,-0.00081888,-0.00059122,0.00030514,0.00094723,0.077533,0.45387,0.4757,0.10071
1,1,1,1,1,1,1.4642,1,1,1,53.331,280.85,472.78,627.74,705.67,925.33,970.39,1262.2,1316.3,0.55751,-0.30701,-0.27878,0.5385,0.32162,-0.027688,-0.031321,0.32754,0.21653,0.46295,-0.40099,-0.1983,0.00049326,0.0012784,-0.00020756,-0.00071506,-0.1009,-0.40032,-0.4246,-0.10906,0.0039279,0.010511,-0.00027635,-0.0023174,0.0056363,-0.065753,0.030681,-0.0062734,-3.6987e-05,-0.0044967,-0.0035238,-0.0016625,-0.08012,-0.46197,-0.46802,-0.10307
1,1,1,1,1,1,0.82893,1,1,1,50.999,279.19,456.17,606.65,681.08,920.91,956.24,1208.9,1267.7,0.54257,-0.28893,-0.30531,0.55313,-0.32413,0.033719,0.031808,-0.32143,-0.21436,-0.41675,0.44766,0.22401,-0.00031538,-0.0010563,0.0025295,0.00094721,-0.11572,-0.44693,-0.43143,-0.11051,-0.0037588,-0.010755,-0.0012606,0.0025786,-0.0087208,0.0408,-0.045068,0.010595,0.0029294,0.014805,0.0069785,0.00064584,-0.068641,-0.42457,-0.49914,-0.090984
1,1,1,1,1,1,1.0826,1,1,1,52.204,280.02,464.25,617.21,692.36,923.24,963.41,1235.5,1289.8,0.55027,-0.29818,-0.2918,0.54581,0.32296,-0.030708,-0.031667,0.32434,0.21536,0.43914,-0.42597,-0.21166,0.00051819,0.0015596,-0.001033,-0.00074301,0.10877,0.42575,0.42961,0.11007,0.0038302,0.010543,0.00039296,-0.0024108,-0.0071447,0.053438,-0.037671,0.0083839,-0.0019335,-0.0076253,-0.0039444,4.0416e-05,-0.073729,-0.4416,-0.48628,-0.096875
1,1,1,1,1,1,0.89679,1,1,1,51.376,279.45,458.59,609.87,684.34,921.65,958.46,1216.9,1274,-0.54497,0.29181,0.30113,-0.55089,-0.32379,0.032797,0.031789,-0.32229,-0.21464,-0.42343,0.44137,0.22035,0.00040261,0.001295,-0.0020094,-0.00086772,-0.11369,-0.44087,-0.43114,-0.11042,0.0037781,0.010671,0.00097082,-0.0025191,-0.0082305,0.044705,-0.042763,0.0099069,-0.0027178,-0.013119,-0.0065461,-0.00052521,0.070082,0.42946,0.49567,0.09275
1,1,1,1,1,1,1.0493,1,1,1,52.073,279.93,463.33,616.03,691.01,922.99,962.63,1232.5,1287.1,-0.54943,0.29717,0.29329,-0.54662,-0.3231,0.031043,0.031693,-0.324,-0.21523,-0.43657,0.42855,0.21309,-0.00050731,-0.0015433,0.001169,0.00075748,-0.10959,-0.42831,-0.42995,-0.11014,-0.003821,-0.010558,-0.00047881,0.0024257,0.0073167,-0.052048,0.038475,-0.0086249,-0.0020909,-0.0086746,-0.0045205,-8.1175e-05,-0.073105,-0.43954,-0.48794,-0.096201
1,1,1,1,1,1,0.88933,1,1,1,51.337,279.42,458.33,609.53,683.99,921.57,958.23,1216.1,1273.4,-0.54472,0.29151,0.30157,-0.55112,-0.32383,0.032893,0.031792,-0.3222,-0.21461,-0.42272,0.44204,0.22073,-0.00039452,-0.0012735,0.0020614,0.00087538,0.11391,0.44152,0.43118,0.11043,-0.003776,-0.010679,-0.0010001,0.002525,0.0082814,-0.044298,0.043002,-0.0099784,0.0027434,0.013315,0.0066105,0.00054107,-0.069927,-0.42894,-0.49605,-0.092564
1,1,1,1,1,1,1.044,1,1,1,52.052,279.92,463.18,615.83,690.79,922.95,962.5,1232,1286.7,-0.5493,0.29701,0.29353,-0.54676,-0.32312,0.031098,0.031698,-0.32394,0.21521,0.43615,-0.42897,-0.21332,0.00050526,0.0015397,-0.001192,-0.00076006,-0.10972,-0.42873,-0.43,-0.11015,0.0038195,0.01056,0.00049311,-0.0024282,0.0073449,-0.051819,0.038607,-0.0086645,-0.0021155,-0.0088402,-0.0046091,-9.9909e-05,-0.073004,-0.43921,-0.4882,-0.096091
1,1,1,1,1,1,0.98064,1,1,1,51.782,279.73,461.3,613.42,688.11,922.43,960.87,1225.9,1281.4,-0.54756,0.29492,0.29659,-0.54843,-0.3234,0.031785,0.031743,-0.32326,-0.21497,-0.43095,0.43411,0.2162,-0.00047287,-0.0014717,0.0014988,0.00079721,-0.11136,-0.43379,-0.43056,-0.11028,-0.0038018,-0.010598,-0.00067786,0.0024621,0.0077002,-0.048956,0.040272,-0.0091628,-0.002395,-0.010765,-0.0055787,-0.00030689,-0.071778,-0.43514,-0.49139,-0.094727
1,1,1,1,1,1,0.16248,1,1,1,38.922,236.8,409.35,537.14,628.94,882.8,889.46,1064.8,1143.5,-0.47233,0.20953,0.41547,-0.60292,-0.010738,0.0039212,0.009126,0.0042846,-0.21785,-0.29967,0.53677,0.28219,-0.0072612,-0.020068,-0.023044,-0.0070315,-0.14553,-0.51602,-0.41865,-0.11789,0.025811,0.076918,0.11232,-0.031407,0.0080871,0.034006,0.040802,-0.012565,0.0019838,0.01294,-0.019809,-3.9548e-05,-0.0049065,-0.048581,-0.038676,-0.0025659
1,1,1,1,1,1,0.78789,1,1,1,50.746,279.03,454.59,604.53,679.01,920.41,954.75,1203.6,1263.7,-0.54096,0.28702,0.30809,-0.5546,-0.32435,0.03433,0.031808,-0.32087,-0.21419,-0.41243,0.45165,0.22637,0.00024568,0.00085879,-0.0028996,-0.0010072,0.11702,0.45074,0.43152,0.11056,-0.0037473,-0.01082,-0.0014653,0.002622,-0.0090493,0.038197,-0.046613,0.011056,0.0030323,0.015708,0.0070527,0.00069145,-0.067734,-0.42147,-0.50122,-0.08983
1,1,1,1,1,1,0.75082,1,1,1,50.498,278.86,453.09,602.49,677.08,919.91,953.31,1198.5,1259.9,0.53938,-0.28515,-0.31079,0.55603,-0.32455,0.034923,0.031799,-0.32035,0.21404,0.40831,-0.4554,-0.22862,0.00016941,0.00063899,-0.0032751,-0.0010705,0.11824,0.45429,0.43153,0.1106,0.0037371,0.01089,0.0016735,-0.002667,0.0093703,-0.035666,0.048122,-0.011507,0.0031072,0.016436,0.0069814,0.00071399,-0.066887,-0.41855,-0.50306,-0.088721
1,1,1,1,1,1,0.72503,1,1,1,50.314,278.74,451.99,600.99,675.69,919.54,952.23,1194.8,1257.2,0.53822,-0.28376,-0.31279,0.55707,0.3247,-0.03536,-0.031787,0.31998,0.21393,0.40533,-0.45808,-0.23024,0.00010777,0.00045955,-0.003562,-0.0011202,-0.11911,-0.45681,-0.4315,-0.11063,0.0037301,0.010947,0.0018336,-0.0027022,-0.0096089,0.033791,-0.049242,0.011841,-0.0031488,-0.016891,-0.0068477,-0.00071906,-0.066278,-0.41643,-0.50429,-0.087905
1,1,1,1,1,1,1.2534,1,1,1,52.779,280.44,468.48,622.51,698.76,924.31,966.94,1249,1302.5,-0.55397,0.30267,0.2852,-0.54213,0.32231,-0.029195,-0.031516,0.32591,-0.21593,-0.45095,0.41384,0.20507,-0.00053206,-0.0015109,0.00052752,0.00070571,0.10493,0.41354,0.42758,0.10966,0.0038756,0.010504,3.5411e-05,-0.0023547,-0.0063795,0.05966,-0.034108,0.0073124,0.0010648,0.0020965,0.00063782,-0.00074302,0.076754,0.45139,0.47793,0.099958
1,1,1,1,1,1,1.1493,1,1,1,52.446,280.19,466,619.42,694.96,923.69,964.89,1241.1,1294.9,0.55182,-0.30006,-0.28904,0.54427,0.3227,-0.030079,-0.03161,0.32498,0.21559,0.44402,-0.42103,-0.20895,-0.00053084,-0.0015633,0.00080096,0.00072186,0.1072,0.4208,0.42887,0.10992,-0.0038483,-0.010521,-0.00023853,0.0023852,0.0068244,-0.056036,0.036176,-0.0079351,0.0016037,0.0054809,0.002704,-0.00030222,-0.074945,-0.44557,-0.48298,-0.098149
1,1,1,1,1,1,1.0035,1,1,1,51.882,279.8,462,614.31,689.09,922.63,961.48,1228.2,1283.4,-0.54821,0.2957,0.29545,-0.54781,-0.3233,0.03153,0.031727,-0.32351,-0.21506,-0.43287,0.43222,0.21514,-0.00048631,-0.0015018,0.0013812,0.0007824,-0.11076,-0.43194,-0.43037,-0.11023,0.0038083,0.010583,0.0006081,-0.0024491,0.0075681,-0.050019,0.039653,-0.0089775,0.0022974,0.010083,0.0052493,0.00023601,-0.072225,-0.43663,-0.49024,-0.09523
1,1,1,1,1,1,0.85666,1,1,1,51.159,279.3,457.18,608.01,682.44,921.23,957.18,1212.2,1270.3,-0.54359,0.29015,0.30354,-0.55218,-0.32399,0.03333,0.031802,-0.32179,0.21448,0.41955,-0.44504,-0.22248,0.00035487,0.0011659,-0.002304,-0.00091197,0.11488,0.44442,0.43133,0.11048,0.0037667,0.010717,0.0011355,-0.0025526,-0.008513,0.042452,-0.044091,0.010303,0.0028489,0.014143,0.0068452,0.00060312,-0.069238,-0.4266,-0.49772,-0.091726
1,1,1,1,1,1,0.98956,1,1,1,51.822,279.76,461.58,613.77,688.5,922.51,961.11,1226.8,1282.2,-0.54782,0.29523,0.29614,-0.54818,-0.32336,0.031684,0.031737,-0.32336,0.21501,0.4317,-0.43337,-0.21579,0.00047838,0.0014843,-0.0014519,-0.00079122,0.11113,0.43307,0.43049,0.11026,-0.0038044,-0.010592,-0.00065014,0.0024569,0.007648,-0.049376,0.040027,-0.0090896,0.0023573,0.0105,0.0054529,0.00027972,0.071953,0.43573,0.49094,0.094925
1,1,1,1,1,1,1.2804,1,1,1,52.858,280.49,469.09,623.25,699.71,924.46,967.43,1250.9,1304.4,-0.55447,0.30329,0.28428,-0.54161,0.32221,-0.028983,-0.031491,0.32614,-0.21601,-0.45263,0.41207,0.20413,0.00052958,0.0014887,-0.00047119,-0.00070421,-0.10438,-0.41174,-0.42722,-0.10958,0.0038826,0.010502,-1.1092e-05,-0.0023483,-0.0062735,0.060526,-0.033617,0.0071642,-0.0009226,-0.0012235,-9.2098e-05,0.00086094,-0.077207,-0.45284,-0.47664,-0.1004
1,1,1,1,1,1,0.73814,1,1,1,50.409,278.8,452.55,601.76,676.4,919.73,952.79,1196.7,1258.6,0.53882,-0.28448,-0.31176,0.55654,-0.32462,0.035135,0.031794,-0.32017,-0.21399,-0.40686,0.45671,0.22941,-0.00014004,-0.00055366,0.0034134,0.0010943,-0.11866,-0.45552,-0.43152,-0.11062,0.0037336,0.010917,0.0017505,-0.0026839,0.009486,-0.034756,0.048665,-0.011669,0.0031288,0.016666,0.0069246,0.00071758,-0.06659,-0.41752,-0.50367,-0.088325
1,1,1,1,1,1,1.7043,1,1,1,53.814,281.22,476.75,632.42,712.44,926.2,973.5,1273.8,1330.1,0.56063,-0.31085,-0.27309,0.53522,-0.32096,0.02631,0.031109,-0.32907,0.21708,0.47403,-0.38866,-0.19198,0.00042024,0.00093339,-7.3942e-05,-0.00076284,-0.097051,-0.38734,-0.42092,-0.10832,0.0039825,0.01056,-0.0005278,-0.0022998,0.0049748,-0.071216,0.027667,-0.0053493,-0.0011867,-0.011024,-0.0075687,-0.0026113,0.083524,0.47229,0.45731,0.1059
1,1,1,1,1,1,1.1852,1,1,1,52.566,280.28,466.89,620.53,696.31,923.92,965.63,1244,1297.6,-0.5526,0.30101,0.28765,-0.5435,-0.32256,0.029761,0.031578,-0.32531,-0.21571,-0.4465,0.41847,0.20756,0.00053346,0.0015521,-0.00069549,-0.00071421,-0.1064,-0.41824,-0.42844,-0.10983,0.0038578,0.010513,0.0001637,-0.0023735,-0.0066637,0.057343,-0.035428,0.0077102,0.00142,0.0043126,0.0020021,-0.00045107,-0.075582,-0.44763,-0.48123,-0.098797
1,1,1,1,1,1,1.3653,1,1,1,53.09,280.67,470.87,625.44,702.55,924.89,968.87,1256.4,1310.1,-0.55596,0.30511,0.28159,-0.5401,0.32193,-0.028354,-0.031412,0.32681,0.21626,0.45763,-0.40675,-0.20131,-0.00051633,-0.001402,0.00032604,0.00070523,0.10271,0.40629,0.42604,0.10935,-0.0039039,-0.010502,0.00014375,0.0023316,0.0059621,-0.063076,0.032179,-0.0067287,-0.00047511,0.0014787,0.0016129,0.0012342,0.078589,0.4572,0.47261,0.10169
1,1,1,1,1,1,1.1347,1,1,1,52.395,280.16,465.63,618.95,694.4,923.6,964.58,1239.9,1293.8,-0.55149,0.29967,0.28962,-0.5446,-0.32275,0.030213,0.031623,-0.32485,-0.21554,-0.44298,0.42209,0.20953,-0.00052899,-0.0015654,0.00084758,0.00072568,-0.10754,-0.42187,-0.42904,-0.10995,-0.0038443,-0.010525,-0.00027055,0.0023903,-0.006892,0.055487,-0.036491,0.0080298,0.0016774,0.0059543,0.0029837,-0.00024307,-0.074683,-0.44471,-0.4837,-0.097878
1,1,1,1,1,1,1.2039,1,1,1,52.627,280.33,467.34,621.09,696.99,924.03,966,1245.4,1299,-0.55298,0.30148,0.28696,-0.54312,-0.32249,0.029602,0.031562,-0.32548,0.21577,0.44775,-0.41718,-0.20687,0.00053384,0.0015432,-0.00064562,-0.00071115,-0.10599,-0.41693,-0.42821,-0.10978,0.0038628,0.01051,0.00012695,-0.0023679,0.0065835,-0.057996,0.035055,-0.0075979,0.0013236,0.003706,0.0016324,-0.00052983,-0.075907,-0.44867,-0.48032,-0.099123
1,1,1,1,1,1,0.72054,1,1,1,50.281,278.72,451.8,600.72,675.44,919.47,952.04,1194.2,1256.8,0.53801,-0.28352,-0.31315,0.55726,-0.32472,0.035438,0.031784,-0.31991,-0.21392,-0.4048,0.45855,0.23053,9.6246e-05,0.00042587,-0.0036142,-0.0011294,0.11927,0.45726,0.43149,0.11064,-0.0037289,-0.010957,-0.0018629,0.0027087,-0.0096519,0.033455,-0.049444,0.011902,-0.0031551,-0.016966,-0.006817,-0.00071905,-0.06617,-0.41605,-0.5045,-0.087758
1,1,1,1,1,1,1.3779,1,1,1,53.122,280.69,471.13,625.75,702.96,924.94,969.08,1257.2,1310.9,-0.55617,0.30537,0.28122,-0.53988,0.32189,-0.028265,-0.031401,0.32691,-0.21629,-0.45834,0.406,0.20092,-0.00051378,-0.0013874,0.00030824,0.00070602,-0.10247,-0.40551,-0.42586,-0.10931,0.003907,0.010503,-0.0001618,-0.0023295,-0.0059186,0.063433,-0.031978,0.0066679,-0.00040927,0.001871,0.0018614,0.0012893,-0.078788,-0.45782,-0.47202,-0.10188
1,1,1,1,1,1,1.3408,1,1,1,53.026,280.62,470.37,624.83,701.75,924.77,968.47,1254.9,1308.5,-0.55555,0.30461,0.28234,-0.54052,0.32201,-0.028529,-0.031435,0.32662,-0.21619,-0.45623,0.40825,0.2021,-0.0005209,-0.0014292,0.00036329,0.00070413,0.10318,0.40783,0.42639,0.10942,0.0038978,0.010501,-0.00010748,-0.0023359,-0.0060486,0.062367,-0.032578,0.0068497,0.00060379,-0.00070833,-0.0011253,-0.0011267,0.078197,0.45597,0.47376,0.10133
1,1,1,1,1,1,1.2382,1,1,1,52.734,280.4,468.14,622.09,698.23,924.23,966.66,1247.9,1301.4,-0.55367,0.30232,0.28572,-0.54242,0.32236,-0.029317,-0.03153,0.32578,-0.21588,-0.44999,0.41484,0.20561,0.000533,0.001522,-0.00056148,-0.00070698,0.10525,0.41456,0.42778,0.1097,0.0038717,0.010506,6.2476e-05,-0.0023585,0.0064404,-0.059163,0.034391,-0.0073977,-0.0011442,-0.0025873,-0.00094286,0.00067741,0.076498,0.45057,0.47866,0.099708
1,1,1,1,1,1,1.2758,1,1,1,52.845,280.48,468.99,623.13,699.55,924.44,967.35,1250.6,1304.1,-0.55439,0.30319,0.28443,-0.5417,0.32223,-0.029018,-0.031496,0.3261,0.216,0.45235,-0.41237,-0.20428,0.00053007,0.0014926,-0.00048029,-0.0007044,-0.10447,-0.41204,-0.42728,-0.1096,-0.0038814,-0.010502,3.4299e-06,0.0023493,-0.0062911,0.060382,-0.033698,0.0071888,0.00094654,0.00137,0.00018389,-0.00084106,-0.077131,-0.45259,-0.47685,-0.10032
1,1,1,1,1,1,1.2101,1,1,1,52.646,280.34,467.48,621.27,697.22,924.07,966.12,1245.8,1299.4,-0.55311,0.30163,0.28673,-0.54299,-0.32247,0.02955,0.031556,-0.32553,-0.21579,-0.44816,0.41675,0.20664,0.00053383,0.0015398,-0.0006297,-0.00071026,-0.10585,-0.4165,-0.42813,-0.10977,0.0038644,0.010509,0.000115,-0.0023661,0.0065572,-0.05821,0.034933,-0.0075611,0.0012914,0.003504,0.0015086,-0.00055626,0.076014,0.44902,0.48002,0.09923
