k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,Phi11,Phi12,Phi13,Phi14,Phi21,Phi22,Phi23,Phi24,Phi31,Phi32,Phi33,Phi34,Phi41,Phi42,Phi43,Phi44
1,1,1,1,1,1,1,1,1.3697,1,51.967,144.36,285.82,475.36,-0.62554,0.33672,0.33447,-0.61923,-0.49543,0.50761,-0.51405,0.48232,-0.72156,-0.03733,0.096097,-0.68464,0.30811,0.66817,-0.59289,-0.32725
1,1,1,1,1,1,1,1,0.82853,1,51.681,141.76,275.45,453.26,-0.62154,0.3332,0.33549,-0.62459,-0.49203,0.50504,-0.50195,0.50089,-0.70525,0.078259,-0.0022277,-0.70462,0.31766,0.60779,-0.66056,-0.30551
1,1,1,1,1,1,1,1,0.95148,1,51.786,142.59,278.68,459.64,-0.62124,0.33594,0.3362,-0.62303,-0.49331,0.5059,-0.50575,0.4949,-0.70891,0.052021,0.036341,-0.70244,0.3139,0.62463,-0.64254,-0.31376
1,1,1,1,1,1,1,1,1.3449,1,51.961,144.29,285.51,474.62,-0.62532,0.33673,0.33458,-0.61939,-0.49516,0.5077,-0.51368,0.48291,-0.72201,-0.033096,0.094369,-0.68461,0.3083,0.66605,-0.59541,-0.32682
1,1,1,1,1,1,1,1,1.0562,1,51.855,143.15,280.93,464.34,-0.62209,0.33675,0.33602,-0.62185,-0.49417,0.50629,-0.5085,0.49081,-0.71199,0.031038,0.061418,-0.69881,0.31171,0.6373,-0.62855,-0.31878
1,1,1,1,1,1,1,1,1,0.83839,51.814,142.8,279.4,460.56,-0.6215,0.33639,0.33618,-0.62255,-0.4932,0.50634,-0.5068,0.49348,-0.71104,0.045558,0.044559,-0.70026,0.31376,0.62766,-0.64086,-0.31129
1,1,1,1,1,1,1,1,1,1.1948,51.826,142.92,280.11,463.07,-0.62161,0.33652,0.33617,-0.62237,-0.49315,0.50654,-0.50725,0.49286,-0.70943,0.039707,0.053559,-0.70162,0.31199,0.63338,-0.63155,-0.32038
1,1,1,1,1,1,1,1,1,0.62228,51.801,142.68,278.64,457.84,-0.62141,0.33621,0.33618,-0.62273,-0.49373,0.50599,-0.50627,0.49386,-0.71227,0.051498,0.034112,-0.69918,0.31584,0.62167,-0.65097,-0.30001
1,1,1,1,1,1,1,1,1,1.1349,51.824,142.91,280.02,462.75,-0.62159,0.33651,0.33617,-0.6224,-0.49311,0.50655,-0.50718,0.49297,-0.71004,0.039642,0.051854,-0.70113,0.31221,0.63263,-0.63275,-0.31928
1,1,1,1,1,1,1,1,1,0.8301,51.814,142.8,279.37,460.48,-0.62149,0.33638,0.33618,-0.62256,-0.49321,0.50633,-0.50679,0.4935,-0.71096,0.045983,0.044418,-0.70032,0.31382,0.62748,-0.64116,-0.31097
1,1,1,1,1,1,1,1,1,1.0413,51.822,142.88,279.86,462.18,-0.62156,0.33648,0.33617,-0.62244,-0.49306,0.50654,-0.50707,0.49314,-0.71038,0.041686,0.050412,-0.70077,0.3126,0.63131,-0.63486,-0.31729
1,1,1,1,1,1,1,1,1,1.163,51.825,142.91,280.06,462.9,-0.6216,0.33651,0.33617,-0.62239,-0.49313,0.50655,-0.50721,0.49292,-0.70971,0.039625,0.052622,-0.70141,0.31211,0.63299,-0.63217,-0.31981
1,1,1,1,1,1,1,1,1,0.55731,51.796,142.62,278.31,456.65,-0.62139,0.33613,0.33618,-0.62279,-0.49377,0.50602,-0.50598,0.49407,-0.71262,0.055237,0.030517,-0.69871,0.3168,0.61911,-0.65536,-0.29469
1,1,1,1,1,1,1,1,1,1.5269,51.832,142.99,280.51,464.45,-0.62168,0.33658,0.33616,-0.62227,-0.49348,0.50639,-0.5076,0.49233,-0.70956,0.035519,0.057906,-0.70136,0.31109,0.63663,-0.62644,-0.32481
1,1,1,1,1,1,1,1,1,1.0498,51.822,142.88,279.87,462.23,-0.62157,0.33648,0.33617,-0.62243,-0.49306,0.50654,-0.50708,0.49312,-0.71044,0.041386,0.050495,-0.70072,0.31257,0.63144,-0.63466,-0.31749
1,1,1,1,1,1,1,1,1,1.1233,51.824,142.9,280,462.68,-0.62159,0.3365,0.33617,-0.6224,-0.4931,0.50655,-0.50717,0.49299,-0.71017,0.039711,0.051576,-0.70102,0.31226,0.63247,-0.63299,-0.31905
1,1,1,1,1,1,1,1,1,1.3148,51.828,142.95,280.28,463.64,-0.62164,0.33655,0.33616,-0.62233,-0.49327,0.5065,-0.50738,0.49265,-0.70978,0.038466,0.055842,-0.70115,0.31161,0.63471,-0.62944,-0.32226
1,1,1,1,1,1,1,1,1,1.2765,51.828,142.94,280.23,463.47,-0.62163,0.33654,0.33617,-0.62235,-0.49323,0.50652,-0.50734,0.49272,-0.70949,0.039208,0.055411,-0.70144,0.31173,0.6343,-0.63008,-0.3217
1,1,1,1,1,1,1,1,1,0.43205,51.78,142.49,277.45,453.47,-0.62138,0.33591,0.33613,-0.62295,-0.49327,0.50648,-0.50526,0.49486,-0.71507,0.061383,0.018822,-0.6961,0.3195,0.61229,-0.66713,-0.27921
1,1,1,1,1,1,1,1,1,1.4038,51.83,142.97,280.38,464.01,-0.62166,0.33656,0.33616,-0.62231,-0.49336,0.50646,-0.50747,0.49251,-0.71019,0.036497,0.05638,-0.7008,0.31138,0.63557,-0.62808,-0.32343
1,1,1,1,1,1,1,1,1,0.46211,51.785,142.52,277.69,454.38,-0.62138,0.33597,0.33615,-0.62291,-0.49345,0.50636,-0.50543,0.49462,-0.71466,0.058562,0.021324,-0.69669,0.31871,0.61424,-0.66378,-0.28379
1,1,1,1,1,1,1,1,1,0.90422,51.817,142.83,279.57,461.16,-0.62152,0.33642,0.33618,-0.62251,-0.49311,0.50644,-0.5069,0.49338,-0.71049,0.043649,0.04624,-0.70082,0.31333,0.629,-0.63865,-0.31356
1,1,1,1,1,1,1,1,1,1.0064,51.82,142.87,279.79,461.94,-0.62155,0.33646,0.33617,-0.62245,-0.49306,0.50652,-0.50703,0.4932,-0.71005,0.042877,0.049949,-0.70106,0.31277,0.63077,-0.63574,-0.31644
1,1,1,1,1,1,1,1,1,1.072,51.822,142.89,279.91,462.37,-0.62157,0.33649,0.33617,-0.62242,-0.49307,0.50655,-0.50711,0.49308,-0.7105,0.040666,0.050721,-0.70069,0.31247,0.63177,-0.63413,-0.31798
1,1,1,1,1,1,1,1,1,0.86223,51.815,142.81,279.46,460.79,-0.6215,0.3364,0.33618,-0.62253,-0.49316,0.50638,-0.50684,0.49345,-0.71107,0.04447,0.044971,-0.70027,0.3136,0.62816,-0.64002,-0.31215
1,1,1,1,1,1,1,1,1,0.86703,51.815,142.81,279.47,460.83,-0.62151,0.3364,0.33618,-0.62253,-0.49315,0.50639,-0.50685,0.49344,-0.71104,0.044298,0.045072,-0.70031,0.31357,0.62826,-0.63986,-0.31232
1,1,1,1,1,1,1,1,1,1.0631,51.822,142.88,279.9,462.32,-0.62157,0.33648,0.33617,-0.62243,-0.49307,0.50655,-0.5071,0.4931,-0.71049,0.040938,0.050626,-0.70069,0.31251,0.63164,-0.63434,-0.31779
1,1,1,1,1,1,1,1,1,1.3857,51.83,142.96,280.36,463.93,-0.62165,0.33656,0.33616,-0.62231,-0.49334,0.50647,-0.50746,0.49254,-0.71017,0.036849,0.056268,-0.70081,0.31142,0.6354,-0.62835,-0.3232
1,1,1,1,1,1,1,1,1,0.8975,51.816,142.83,279.55,461.1,-0.62152,0.33642,0.33618,-0.62251,-0.49311,0.50643,-0.50689,0.49339,-0.71062,0.043684,0.045979,-0.70072,0.31337,0.62887,-0.63886,-0.31334
1,1,1,1,1,1,1,1,1,0.99998,51.82,142.86,279.78,461.89,-0.62155,0.33646,0.33617,-0.62246,-0.49306,0.50652,-0.50702,0.49321,-0.70999,0.04306,0.049824,-0.70112,0.3128,0.63067,-0.6359,-0.31628
1,1,1,1,1,1,1,1,1,1.0748,51.823,142.89,279.92,462.39,-0.62157,0.33649,0.33617,-0.62242,-0.49307,0.50655,-0.50711,0.49308,-0.71049,0.040585,0.050754,-0.7007,0.31246,0.63181,-0.63407,-0.31805
1,1,1,1,1,1,1,1,1,0.86969,51.815,142.81,279.48,460.85,-0.62151,0.33641,0.33618,-0.62253,-0.49315,0.50639,-0.50685,0.49343,-0.71101,0.044211,0.045133,-0.70033,0.31355,0.62832,-0.63977,-0.31241
1,1,1,1,1,1,1,1,1,1.0267,51.821,142.87,279.83,462.08,-0.62156,0.33647,0.33617,-0.62244,-0.49306,0.50653,-0.50705,0.49316,-0.71026,0.042209,0.050252,-0.70087,0.31267,0.63109,-0.63522,-0.31694
1,1,1,1,1,1,1,1,1,1.285,51.828,142.94,280.24,463.51,-0.62163,0.33654,0.33617,-0.62234,-0.49324,0.50651,-0.50735,0.4927,-0.70955,0.039065,0.055529,-0.70138,0.3117,0.6344,-0.62993,-0.32183
1,1,1,1,1,1,1,1,1,0.77379,51.811,142.77,279.21,459.89,-0.62147,0.33635,0.33618,-0.62259,-0.49333,0.50622,-0.50669,0.49358,-0.71061,0.04771,0.042314,-0.70069,0.31426,0.62617,-0.64335,-0.30864
1,1,1,1,1,1,1,1,1,1.3726,51.83,142.96,280.35,463.88,-0.62165,0.33656,0.33616,-0.62231,-0.49333,0.50647,-0.50744,0.49256,-0.71013,0.03713,0.056196,-0.70084,0.31146,0.63528,-0.62854,-0.32303
1,1,1,1,1,1,1,1,1,0.60616,51.8,142.66,278.56,457.56,-0.62141,0.3362,0.33618,-0.62274,-0.49375,0.50598,-0.50621,0.4939,-0.71279,0.051888,0.033044,-0.69868,0.31606,0.62108,-0.65198,-0.29881
1,1,1,1,1,1,1,1,1,1.3508,51.829,142.96,280.32,463.79,-0.62165,0.33655,0.33616,-0.62232,-0.49331,0.50648,-0.50742,0.49259,-0.71003,0.037629,0.056081,-0.70092,0.31151,0.63507,-0.62887,-0.32275
1,1,1,1,1,1,1,1,1,0.88871,51.816,142.82,279.53,461.02,-0.62151,0.33641,0.33618,-0.62252,-0.49312,0.50642,-0.50688,0.4934,-0.71077,0.043779,0.045669,-0.70058,0.31343,0.6287,-0.63914,-0.31305
1,1,1,1,1,1,1,1,1,1.2565,51.827,142.94,280.2,463.37,-0.62162,0.33653,0.33617,-0.62235,-0.49321,0.50652,-0.50732,0.49275,-0.70938,0.039477,0.055076,-0.70156,0.31179,0.63409,-0.63042,-0.32139
1,1,1,1,1,1,1,1,1,1.0464,51.822,142.88,279.87,462.21,-0.62157,0.33648,0.33617,-0.62244,-0.49306,0.50654,-0.50708,0.49313,-0.71042,0.041505,0.050462,-0.70074,0.31258,0.63139,-0.63474,-0.31741
1,1,1,1,1,1,1,1,1,0.90464,51.817,142.83,279.57,461.16,-0.62152,0.33642,0.33618,-0.62251,-0.49311,0.50644,-0.5069,0.49338,-0.71049,0.043648,0.046256,-0.70083,0.31333,0.629,-0.63864,-0.31357
1,1,1,1,1,1,1,1,1,1.0779,51.823,142.89,279.92,462.41,-0.62158,0.33649,0.33617,-0.62242,-0.49307,0.50655,-0.50712,0.49307,-0.71049,0.040502,0.05079,-0.7007,0.31244,0.63185,-0.634,-0.31811
1,1,1,1,1,1,1,1,1,0.57695,51.797,142.64,278.42,457.04,-0.6214,0.33616,0.33618,-0.62277,-0.49378,0.506,-0.50608,0.494,-0.7128,0.054157,0.031877,-0.69854,0.31648,0.61994,-0.65394,-0.29644
1,1,1,1,1,1,1,1,1,0.65663,51.804,142.7,278.79,458.38,-0.62142,0.33625,0.33619,-0.62269,-0.49365,0.50602,-0.50639,0.49378,-0.71152,0.051472,0.036939,-0.69981,0.31542,0.62285,-0.64896,-0.30236
1,1,1,1,1,1,1,1,1,1.3389,51.829,142.95,280.31,463.74,-0.62164,0.33655,0.33616,-0.62233,-0.4933,0.50649,-0.50741,0.49261,-0.70996,0.037909,0.056013,-0.70099,0.31155,0.63495,-0.62906,-0.32259
1,1,1,1,1,1,1,1,1,0.64825,51.803,142.7,278.75,458.25,-0.62142,0.33624,0.33619,-0.6227,-0.49367,0.50601,-0.50637,0.4938,-0.71156,0.051585,0.036316,-0.69978,0.31552,0.62257,-0.64944,-0.30181
1,1,1,1,1,1,1,1,1,1.3994,51.83,142.97,280.38,463.99,-0.62166,0.33656,0.33616,-0.62231,-0.49336,0.50646,-0.50747,0.49252,-0.71019,0.036579,0.056351,-0.7008,0.31139,0.63553,-0.62815,-0.32337
1,1,1,1,1,1,1,1,1,0.7676,51.81,142.77,279.19,459.82,-0.62147,0.33634,0.33618,-0.6226,-0.49335,0.50621,-0.50668,0.49359,-0.71069,0.047708,0.041935,-0.70064,0.31431,0.62602,-0.6436,-0.30836
1,1,1,1,1,1,1,1,1,0.96998,51.819,142.85,279.71,461.68,-0.62154,0.33645,0.33618,-0.62247,-0.49307,0.5065,-0.50698,0.49327,-0.70981,0.043635,0.048998,-0.70133,0.31296,0.63018,-0.63671,-0.31549
1,1,1,1,1,1,1,1,1,1.4242,51.831,142.97,280.41,464.08,-0.62166,0.33656,0.33616,-0.6223,-0.49338,0.50645,-0.5075,0.49248,-0.71016,0.036163,0.056535,-0.70083,0.31133,0.63576,-0.6278,-0.32367
1,1,1,1,1,1,1,1,1,0.94644,51.818,142.85,279.66,461.5,-0.62153,0.33644,0.33618,-0.62248,-0.49308,0.50648,-0.50695,0.49331,-0.70988,0.04374,0.048081,-0.70132,0.31308,0.62977,-0.63738,-0.31483
1,1,1,1,1,1,1,1,1,0.85588,51.815,142.81,279.44,460.73,-0.6215,0.3364,0.33618,-0.62254,-0.49317,0.50637,-0.50683,0.49346,-0.71109,0.044726,0.04485,-0.70024,0.31364,0.62803,-0.64024,-0.31193
1,1,1,1,1,1,1,1,1,1.3536,51.829,142.96,280.33,463.8,-0.62165,0.33655,0.33616,-0.62232,-0.49331,0.50648,-0.50742,0.49259,-0.71005,0.037563,0.056096,-0.70091,0.31151,0.63509,-0.62883,-0.32279
1,1,1,1,1,1,1,1,1,0.71693,51.808,142.74,279.02,459.21,-0.62145,0.3363,0.33618,-0.62264,-0.49349,0.50611,-0.50656,0.49367,-0.71182,0.048128,0.039136,-0.69962,0.31477,0.62467,-0.64587,-0.30588
1,1,1,1,1,1,1,1,1,1.0193,51.821,142.87,279.81,462.03,-0.62156,0.33647,0.33617,-0.62245,-0.49306,0.50653,-0.50705,0.49318,-0.71019,0.042464,0.050156,-0.70094,0.31271,0.63098,-0.63541,-0.31676
1,1,1,1,1,1,1,1,1,1.4977,51.832,142.98,280.49,464.35,-0.62168,0.33657,0.33616,-0.62228,-0.49346,0.50641,-0.50757,0.49237,-0.70977,0.035551,0.057424,-0.70119,0.31115,0.63639,-0.62681,-0.3245
1,1,1,1,1,1,1,1,1,0.98846,51.82,142.86,279.75,461.81,-0.62155,0.33646,0.33618,-0.62246,-0.49306,0.50651,-0.50701,0.49323,-0.70989,0.043339,0.049555,-0.70122,0.31286,0.63048,-0.63621,-0.31598
1,1,1,1,1,1,1,1,1,0.66954,51.805,142.71,278.84,458.57,-0.62143,0.33626,0.33619,-0.62268,-0.49362,0.50603,-0.50643,0.49376,-0.7116,0.051006,0.037685,-0.69972,0.31527,0.62326,-0.64826,-0.30317
1,1,1,1,1,1,1,1,1,1.1419,51.824,142.91,280.03,462.79,-0.62159,0.33651,0.33617,-0.62239,-0.49311,0.50655,-0.50719,0.49296,-0.70995,0.03962,0.052035,-0.7012,0.31219,0.63272,-0.6326,-0.31942
1,1,1,1,1,1,1,1,1,1.1834,51.825,142.92,280.1,463.01,-0.6216,0.33652,0.33617,-0.62238,-0.49315,0.50654,-0.50724,0.49288,-0.70951,0.039678,0.053224,-0.70156,0.31203,0.63324,-0.63177,-0.32018
1,1,1,1,1,1,1,1,1,0.93201,51.818,142.84,279.63,461.38,-0.62153,0.33644,0.33618,-0.62249,-0.49308,0.50647,-0.50694,0.49333,-0.71003,0.043701,0.047445,-0.70121,0.31316,0.62951,-0.6378,-0.31441
1,1,1,1,1,1,1,1,1,1.5455,51.833,142.99,280.53,464.51,-0.62169,0.33658,0.33616,-0.62227,-0.4935,0.50639,-0.50761,0.4923,-0.70943,0.035535,0.058238,-0.70147,0.31105,0.63678,-0.62621,-0.325
1,1,1,1,1,1,1,1,1,0.7939,51.812,142.78,279.27,460.11,-0.62148,0.33636,0.33618,-0.62258,-0.49329,0.50626,-0.50673,0.49355,-0.71058,0.047462,0.043365,-0.70068,0.3141,0.62666,-0.64253,-0.30952
1,1,1,1,1,1,1,1,1,1.304,51.828,142.95,280.26,463.59,-0.62163,0.33654,0.33617,-0.62234,-0.49326,0.5065,-0.50737,0.49267,-0.7097,0.038698,0.055745,-0.70123,0.31164,0.63459,-0.62962,-0.3221
1,1,1,1,1,1,1,1,1,0.82795,51.813,142.8,279.37,460.46,-0.62149,0.33638,0.33618,-0.62256,-0.49322,0.50632,-0.50678,0.4935,-0.71094,0.046093,0.044378,-0.70034,0.31384,0.62743,-0.64123,-0.31089
1,1,1,1,1,1,1,1,1,1.1192,51.824,142.9,279.99,462.66,-0.62159,0.3365,0.33617,-0.6224,-0.4931,0.50655,-0.50716,0.493,-0.71021,0.039747,0.051484,-0.70098,0.31227,0.63242,-0.63308,-0.31897
1,1,1,1,1,1,1,1,1,0.81228,51.813,142.79,279.32,460.3,-0.62149,0.33637,0.33618,-0.62257,-0.49325,0.5063,-0.50676,0.49352,-0.71075,0.046839,0.044019,-0.7005,0.31395,0.62708,-0.64182,-0.31027
1,1,1,1,1,1,1,1,1,0.85388,51.815,142.81,279.44,460.71,-0.6215,0.3364,0.33618,-0.62254,-0.49317,0.50637,-0.50683,0.49346,-0.71109,0.044813,0.044814,-0.70024,0.31365,0.62799,-0.64031,-0.31185
1,1,1,1,1,1,1,1,1,0.62854,51.802,142.68,278.66,457.94,-0.62141,0.33622,0.33618,-0.62272,-0.49372,0.50599,-0.5063,0.49384,-0.71205,0.051503,0.034628,-0.69938,0.31576,0.62189,-0.65059,-0.30046
1,1,1,1,1,1,1,1,1,1.0671,51.822,142.89,279.9,462.34,-0.62157,0.33649,0.33617,-0.62243,-0.49307,0.50655,-0.5071,0.49309,-0.7105,0.040813,0.050667,-0.70069,0.31249,0.6317,-0.63424,-0.31788
1,1,1,1,1,1,1,1,1,0.92653,51.818,142.84,279.62,461.34,-0.62153,0.33643,0.33618,-0.6225,-0.49309,0.50646,-0.50693,0.49334,-0.71011,0.04368,0.0472,-0.70115,0.3132,0.62941,-0.63796,-0.31425
1,1,1,1,1,1,1,1,1,1.1108,51.824,142.9,279.98,462.61,-0.62158,0.3365,0.33617,-0.62241,-0.49309,0.50655,-0.50715,0.49301,-0.7103,0.039842,0.05131,-0.7009,0.31231,0.63231,-0.63326,-0.3188
1,1,1,1,1,1,1,1,1,1.0102,51.821,142.87,279.8,461.97,-0.62155,0.33647,0.33617,-0.62245,-0.49306,0.50653,-0.50703,0.49319,-0.71009,0.04276,0.050016,-0.70103,0.31275,0.63084,-0.63564,-0.31654
1,1,1,1,1,1,1,1,1,0.88627,51.816,142.82,279.52,461,-0.62151,0.33641,0.33618,-0.62252,-0.49313,0.50641,-0.50687,0.49341,-0.71081,0.043817,0.04559,-0.70054,0.31344,0.62865,-0.63922,-0.31297
1,1,1,1,1,1,1,1,1,0.91918,51.817,142.83,279.6,461.28,-0.62152,0.33643,0.33618,-0.6225,-0.49309,0.50645,-0.50692,0.49335,-0.71023,0.043654,0.046872,-0.70105,0.31324,0.62928,-0.63819,-0.31402
1,1,1,1,1,1,1,1,1,0.80707,51.812,142.79,279.31,460.25,-0.62148,0.33637,0.33618,-0.62257,-0.49326,0.50629,-0.50675,0.49353,-0.71069,0.04705,0.043863,-0.70056,0.31399,0.62696,-0.64202,-0.31006
1,1,1,1,1,1,1,1,1,1.0166,51.821,142.87,279.81,462.01,-0.62156,0.33647,0.33617,-0.62245,-0.49306,0.50653,-0.50704,0.49318,-0.71016,0.042554,0.050117,-0.70096,0.31272,0.63094,-0.63548,-0.3167
1,1,1,1,1,1,1,1,1,0.75455,51.81,142.76,279.15,459.67,-0.62146,0.33633,0.33618,-0.62261,-0.49338,0.50619,-0.50665,0.49361,-0.71093,0.047648,0.041102,-0.70044,0.31442,0.62568,-0.64416,-0.30776
1,1,1,1,1,1,1,1,1,1.2354,51.827,142.93,280.17,463.27,-0.62162,0.33653,0.33617,-0.62236,-0.49319,0.50653,-0.5073,0.49279,-0.70932,0.039653,0.054632,-0.70165,0.31186,0.63385,-0.6308,-0.32106
1,1,1,1,1,1,1,1,1,1.2257,51.826,142.93,280.16,463.22,-0.62162,0.33653,0.33617,-0.62236,-0.49318,0.50653,-0.50728,0.49281,-0.70932,0.039696,0.054399,-0.70167,0.31189,0.63374,-0.63097,-0.3209
1,1,1,1,1,1,1,1,1,1.2705,51.828,142.94,280.22,463.44,-0.62163,0.33654,0.33617,-0.62235,-0.49323,0.50652,-0.50733,0.49273,-0.70945,0.039299,0.055319,-0.70148,0.31174,0.63424,-0.63018,-0.32161
1,1,1,1,1,1,1,1,1,1.0119,51.821,142.87,279.8,461.98,-0.62156,0.33647,0.33617,-0.62245,-0.49306,0.50653,-0.50704,0.49319,-0.71011,0.042707,0.050044,-0.70101,0.31274,0.63086,-0.6356,-0.31658
1,1,1,1,1,1,1,1,1,0.80688,51.812,142.79,279.31,460.25,-0.62148,0.33637,0.33618,-0.62257,-0.49326,0.50629,-0.50675,0.49353,-0.71069,0.047057,0.043857,-0.70056,0.31399,0.62696,-0.64203,-0.31006
1,1,1,1,1,1,1,1,1,0.9488,51.818,142.85,279.67,461.52,-0.62153,0.33644,0.33618,-0.62248,-0.49307,0.50648,-0.50696,0.4933,-0.70986,0.043741,0.048182,-0.70133,0.31307,0.62981,-0.63731,-0.3149
1,1,1,1,1,1,1,1,1,1.0535,51.822,142.88,279.88,462.25,-0.62157,0.33648,0.33617,-0.62243,-0.49307,0.50654,-0.50709,0.49312,-0.71046,0.041258,0.050531,-0.70071,0.31255,0.6315,-0.63457,-0.31757
1,1,1,1,1,1,1,1,1,1.2312,51.827,142.93,280.17,463.25,-0.62162,0.33653,0.33617,-0.62236,-0.49319,0.50653,-0.50729,0.4928,-0.70932,0.039674,0.054534,-0.70166,0.31187,0.6338,-0.63087,-0.32099
1,1,1,1,1,1,1,1,1,1.2904,51.828,142.94,280.25,463.53,-0.62163,0.33654,0.33617,-0.62234,-0.49325,0.50651,-0.50736,0.49269,-0.70959,0.038968,0.055596,-0.70134,0.31168,0.63445,-0.62984,-0.3219
1,1,1,1,1,1,1,1,1,0.48739,51.788,142.55,277.88,455.06,-0.62138,0.33602,0.33616,-0.62288,-0.49358,0.50624,-0.50559,0.49445,-0.71379,0.058537,0.024711,-0.69747,0.31812,0.6157,-0.66125,-0.28715
1,1,1,1,1,1,1,1,1,0.68195,51.805,142.72,278.89,458.74,-0.62143,0.33627,0.33619,-0.62267,-0.49358,0.50605,-0.50647,0.49373,-0.71177,0.050273,0.038165,-0.69957,0.31513,0.62365,-0.6476,-0.30392
1,1,1,1,1,1,1,1,1,1.2373,51.827,142.93,280.17,463.28,-0.62162,0.33653,0.33617,-0.62236,-0.49319,0.50653,-0.5073,0.49279,-0.70932,0.039642,0.054676,-0.70164,0.31185,0.63387,-0.63076,-0.32109
1,1,1,1,1,1,1,1,1,0.73425,51.809,142.75,279.08,459.43,-0.62146,0.33632,0.33618,-0.62263,-0.49344,0.50615,-0.50661,0.49364,-0.71146,0.047677,0.039897,-0.69998,0.31461,0.62515,-0.64506,-0.30677
1,1,1,1,1,1,1,1,1,0.33497,51.752,142.32,276.24,449.53,-0.62161,0.33536,0.33594,-0.62312,-0.4933,0.50625,-0.50481,0.49551,-0.71929,0.064809,0.0016971,-0.69168,0.32302,0.60361,-0.68178,-0.25788
1,1,1,1,1,1,1,1,1,0.74666,51.809,142.76,279.12,459.58,-0.62146,0.33633,0.33618,-0.62262,-0.4934,0.50617,-0.50663,0.49362,-0.71113,0.04762,0.040607,-0.70027,0.31449,0.62548,-0.64451,-0.30738
1,1,1,1,1,1,1,1,1,1.1544,51.825,142.91,280.05,462.85,-0.6216,0.33651,0.33617,-0.62239,-0.49312,0.50655,-0.5072,0.49293,-0.70981,0.039613,0.052376,-0.70133,0.31214,0.63288,-0.63234,-0.31965
1,1,1,1,1,1,1,1,1,0.95925,51.819,142.85,279.69,461.6,-0.62154,0.33645,0.33618,-0.62248,-0.49307,0.50649,-0.50697,0.49328,-0.70981,0.043717,0.048605,-0.70135,0.31301,0.62999,-0.63701,-0.3152
1,1,1,1,1,1,1,1,1,1.0887,51.823,142.89,279.94,462.48,-0.62158,0.33649,0.33617,-0.62242,-0.49308,0.50655,-0.50713,0.49305,-0.71045,0.040234,0.050934,-0.70074,0.3124,0.632,-0.63375,-0.31834
1,1,1,1,1,1,1,1,1,0.9673,51.819,142.85,279.71,461.66,-0.62154,0.33645,0.33618,-0.62247,-0.49307,0.5065,-0.50698,0.49327,-0.7098,0.043661,0.048905,-0.70134,0.31297,0.63013,-0.63679,-0.31542
1,1,1,1,1,1,1,1,1,1.306,51.828,142.95,280.27,463.6,-0.62163,0.33654,0.33617,-0.62234,-0.49326,0.5065,-0.50737,0.49267,-0.70971,0.038656,0.055764,-0.70122,0.31164,0.63462,-0.62958,-0.32213
1,1,1,1,1,1,1,1,1,0.7863,51.811,142.78,279.25,460.03,-0.62148,0.33636,0.33618,-0.62259,-0.4933,0.50625,-0.50671,0.49356,-0.71056,0.047609,0.043007,-0.70071,0.31416,0.62647,-0.64283,-0.30919
1,1,1,1,1,1,1,1,1,1.4892,51.832,142.98,280.48,464.32,-0.62167,0.33657,0.33616,-0.62228,-0.49345,0.50641,-0.50756,0.49238,-0.70983,0.035578,0.057295,-0.70114,0.31117,0.63632,-0.62692,-0.32441
1,1,1,1,1,1,1,1,1,1.1786,51.825,142.92,280.09,462.98,-0.6216,0.33652,0.33617,-0.62238,-0.49314,0.50655,-0.50723,0.49289,-0.70955,0.039665,0.053081,-0.70153,0.31205,0.63318,-0.63186,-0.32009
1,1,1,1,1,1,1,1,1,0.88134,51.816,142.82,279.51,460.96,-0.62151,0.33641,0.33618,-0.62252,-0.49313,0.50641,-0.50687,0.49342,-0.71088,0.043908,0.045439,-0.70047,0.31347,0.62855,-0.63938,-0.31281
1,1,1,1,1,1,1,1,1,0.69579,51.806,142.73,278.94,458.93,-0.62144,0.33629,0.33619,-0.62266,-0.49355,0.50608,-0.50651,0.49371,-0.71192,0.049321,0.038537,-0.69947,0.31499,0.62406,-0.6469,-0.30472
1,1,1,1,1,1,1,1,1,1.3182,51.829,142.95,280.28,463.65,-0.62164,0.33655,0.33616,-0.62233,-0.49327,0.5065,-0.50739,0.49265,-0.70981,0.03839,0.055869,-0.70113,0.3116,0.63474,-0.62939,-0.3223
1,1,1,1,1,1,1,1,1,1.4655,51.831,142.98,280.45,464.24,-0.62167,0.33657,0.33616,-0.62229,-0.49342,0.50643,-0.50754,0.49241,-0.70998,0.035709,0.056969,-0.701,0.31123,0.63612,-0.62723,-0.32415
1,1,1,1,1,1,1,1,1,1.0821,51.823,142.89,279.93,462.43,-0.62158,0.33649,0.33617,-0.62242,-0.49308,0.50655,-0.50712,0.49306,-0.71048,0.040393,0.050843,-0.70072,0.31243,0.63191,-0.6339,-0.3182
1,1,1,1,1,1,1,1,1,0.74762,51.809,142.76,279.12,459.59,-0.62146,0.33633,0.33618,-0.62261,-0.4934,0.50617,-0.50664,0.49362,-0.7111,0.047621,0.040666,-0.70029,0.31449,0.6255,-0.64446,-0.30743
1,1,1,1,1,1,1,1,1,0.703,51.807,142.73,278.97,459.03,-0.62144,0.33629,0.33619,-0.62265,-0.49353,0.50609,-0.50653,0.49369,-0.71194,0.048852,0.038717,-0.69947,0.31491,0.62427,-0.64654,-0.30512
