k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi15,Phi21,Phi22,Phi23,Phi24,Phi25,Phi31,Phi32,Phi33,Phi34,Phi35,Phi41,Phi42,Phi43,Phi44,Phi45,Phi51,Phi52,Phi53,Phi54,Phi55,Phi61,Phi62,Phi63,Phi64,Phi65,Phi71,Phi72,Phi73,Phi74,Phi75,Phi81,Phi82,Phi83,Phi84,Phi85,Phi91,Phi92,Phi93,Phi94,Phi95
1,1,1,1,0.74854,1,1,1,1,1,49.95,142.02,274.19,455.92,484.32,611.7,679.68,901.02,946.07,-0.54874,0.13939,0.44066,0.12656,-0.54121,-0.42321,0.4497,0.00099521,-0.46011,0.44166,-0.33668,0.38588,-0.51263,0.37407,-0.31742,-0.2096,0.0054162,0.011347,-0.025707,0.22454,0.00043997,-0.00033812,0.00018943,0.00037088,-0.00052533,0.00055663,0.00072423,-0.00012987,-0.0021062,-0.0007086,-0.11847,-0.38718,0.50834,-0.34872,-0.11029,-0.0040959,-0.023602,0.0038599,0.026996,0.0025159,0.011271,0.48205,0.034591,-0.50756,-0.013859
1,1,1,1,0.99245,1,1,1,1,1,51.82,142.84,279.64,461.74,500.75,614.12,688.7,922.07,960.97,-0.54813,0.1403,0.43395,0.13469,-0.54773,0.43346,-0.45735,1.9699e-05,0.45522,-0.4339,0.32366,-0.37168,0.50758,-0.37858,0.32332,0.21491,0.0030084,-0.00037911,0.012843,-0.21555,-1.6377e-05,-7.8474e-06,4.4828e-06,2.5513e-05,1.9461e-05,-0.00048597,-0.00071487,-3.8629e-05,0.0026823,0.00078401,-0.11105,-0.38718,0.50476,-0.37125,-0.11024,0.0038153,0.021488,-0.0058738,-0.024367,-0.0024535,0.007688,0.49566,0.0060617,-0.49679,-0.0091322
1,1,1,1,0.8666,1,1,1,1,1,50.951,142.46,277.06,458.95,492.87,613.01,684.38,912.31,953.68,-0.54844,0.13989,0.43712,0.13086,-0.54468,-0.42866,0.45376,0.00049063,-0.45754,0.43756,-0.32985,0.37845,-0.51012,0.37653,-0.32052,-0.21236,0.0011543,0.005368,-0.018934,0.2199,0.00016785,-0.00016689,6.7638e-05,0.00017613,-0.00020095,-0.00051536,-0.0007145,-1.0335e-05,0.0024395,0.00076315,-0.11463,-0.38753,0.50651,-0.3603,-0.11026,0.0039552,0.02289,-0.0049335,-0.026175,-0.0024933,-0.0094447,-0.48886,-0.019561,0.50235,0.011407
1,1,1,1,0.97482,1,1,1,1,1,51.709,142.79,279.31,461.37,499.71,613.98,688.13,920.82,960,0.54817,-0.14025,-0.43436,-0.13419,0.54734,-0.43284,0.45688,4.9546e-05,-0.45552,0.43437,-0.32447,0.37257,-0.50792,0.37832,-0.32295,0.21457,0.0024472,-0.0010082,0.013636,-0.21612,3.2453e-05,-1.6233e-05,3.0061e-06,2.5358e-06,-3.91e-05,0.00048967,0.00071486,3.8992e-05,-0.0026532,-0.0007825,-0.11153,-0.38726,0.505,-0.3698,-0.11024,0.0038341,0.021722,-0.0057552,-0.024667,-0.0024594,-0.0079238,-0.49474,-0.0078197,0.49756,0.0094322
1,1,1,1,1.0626,1,1,1,1,1,52.237,143.03,280.92,463.14,504.69,614.64,690.86,926.71,964.72,-0.54796,0.14048,0.4324,0.13655,-0.54922,-0.43579,0.45908,-0.00028755,-0.45407,0.43211,-0.3206,0.36833,-0.50623,0.37952,-0.3247,-0.21617,-0.0051761,-0.0019346,-0.0098555,0.21334,-3.6208e-05,0.00010246,-2.804e-05,-0.00013638,4.6471e-05,-0.00047182,-0.00071382,-2.8476e-05,0.0027861,0.00078695,-0.10926,-0.38676,0.50384,-0.37681,-0.11023,-0.0037431,-0.020452,0.0063037,0.023056,0.0024304,-0.0067795,-0.49923,0.0005601,0.49374,0.0079918
1,1,1,1,1.2292,1,1,1,1,1,53.079,143.42,283.57,466.09,513.01,615.68,695.42,935.99,972.89,0.54758,-0.14084,-0.42921,-0.14037,0.55224,-0.44053,0.46263,-0.00087389,-0.45169,0.42844,-0.31425,0.36133,-0.50322,0.38134,-0.32756,0.21881,0.0099386,0.0064304,0.00369,-0.20864,-0.00011225,0.00031908,-5.6926e-05,-0.00039263,0.00015343,0.0004393,0.00070171,-2.6322e-05,-0.0029763,-0.00078191,-0.10545,-0.38537,0.50177,-0.38871,-0.1102,-0.003593,-0.017462,0.0070702,0.019424,0.0023842,0.0047898,0.50704,-0.014232,-0.48674,-0.0055872
1,1,1,1,1.2268,1,1,1,1,1,53.068,143.41,283.53,466.05,512.9,615.67,695.36,935.87,972.78,0.54759,-0.14084,-0.42925,-0.14033,0.5522,-0.44047,0.46259,-0.00086609,-0.45172,0.42849,-0.31433,0.36142,-0.50326,0.38132,-0.32753,-0.21878,-0.0098748,-0.0063751,-0.0037692,0.2087,-0.0001115,0.00031611,-5.6693e-05,-0.0003891,0.00015224,-0.00043976,-0.00070198,2.5402e-05,0.0029741,0.00078205,0.1055,0.38539,-0.5018,0.38855,0.1102,0.0035948,0.017508,-0.0070617,-0.019478,-0.0023847,-0.0048164,-0.50694,0.014057,0.48684,0.0056185
1,1,1,1,0.92219,1,1,1,1,1,51.357,142.64,278.25,460.23,496.49,613.53,686.37,916.88,957,-0.5483,0.14008,0.43565,0.13264,-0.5461,-0.43089,0.45543,0.0002608,-0.45647,0.43586,0.32699,-0.37533,0.50897,-0.37749,0.32181,0.21353,0.00072977,-0.0030153,0.016117,-0.21791,-8.9306e-05,8.8893e-05,-3.0017e-05,-8.6674e-05,0.00010755,0.00050138,0.00071454,3.2798e-05,-0.0025575,-0.00077558,0.11299,0.38745,-0.50572,0.3653,0.11025,0.003892,0.02235,-0.0053756,-0.025477,-0.0024766,-0.0086471,-0.49193,-0.013317,0.49989,0.010363
1,1,1,1,0.97131,1,1,1,1,1,51.686,142.78,279.24,461.29,499.5,613.95,688.02,920.57,959.8,-0.54818,0.14024,0.43444,0.13409,-0.54726,0.43272,-0.45679,-6.3424e-05,0.45558,-0.43447,0.32463,-0.37275,0.50799,-0.37827,0.32288,-0.21451,-0.0023346,0.0011359,-0.013797,0.21624,3.5815e-05,-2.1043e-05,4.5835e-06,8.1282e-06,-4.3186e-05,-0.00049042,-0.00071485,-3.8935e-05,0.0026472,0.00078216,0.11162,0.38728,-0.50504,0.3695,0.11024,0.0038379,0.021767,-0.0057311,-0.024725,-0.0024606,-0.0079711,-0.49455,-0.0081746,0.49772,0.0094927
1,1,1,1,1.0359,1,1,1,1,1,52.083,142.96,280.45,462.62,503.23,614.45,690.06,925.01,963.32,-0.54802,0.14041,0.43297,0.13586,-0.54867,-0.43493,0.45844,-0.00018713,-0.45449,0.43277,-0.32173,0.36957,-0.50673,0.37918,-0.32419,-0.2157,-0.0043636,-0.0010884,-0.010961,0.21416,-1.8126e-05,6.6697e-05,-2.0145e-05,-9.4363e-05,2.3421e-05,-0.00047712,-0.00071445,-3.3747e-05,0.0027487,0.00078633,-0.10992,-0.38693,0.50419,-0.37474,-0.11023,0.00377,0.020865,-0.006148,-0.023575,-0.0024391,-0.0071197,-0.49789,-0.0018912,0.4949,0.0084158
1,1,1,1,1.3102,1,1,1,1,1,53.428,143.58,284.7,467.37,516.61,616.11,697.39,939.78,976.53,0.54741,-0.14098,-0.42786,-0.14199,0.55351,-0.44251,0.46412,-0.0011349,-0.45068,0.42689,0.31154,-0.35833,0.50185,-0.38206,0.32878,0.21994,0.01208,0.008218,0.0010818,-0.20659,0.00013395,-0.00042025,6.3095e-05,0.00051249,-0.00019109,-0.00042313,-0.00069051,5.887e-05,0.0030493,0.00077637,0.10381,0.38455,-0.50081,0.39391,0.11018,-0.0035317,-0.015837,0.0073277,0.017525,0.0023689,-0.0038955,-0.51053,0.020019,0.48347,0.0045492
1,1,1,1,1.1766,1,1,1,1,1,52.833,143.3,282.79,465.21,510.53,615.38,694.06,933.3,970.42,-0.5477,0.14074,0.43015,0.13925,-0.55135,0.43914,-0.46159,0.00069641,0.45239,-0.42952,-0.31613,0.3634,-0.50414,0.38082,-0.32672,-0.21803,-0.0084916,-0.0051437,-0.0055084,0.21005,-9.3736e-05,0.00025201,-5.0769e-05,-0.00031312,0.00012499,0.00044959,0.00070712,-6.3903e-06,-0.0029231,-0.0007847,-0.10659,-0.38585,0.50241,-0.38514,-0.11021,-0.0036369,-0.018468,0.0068649,0.020624,0.0023968,0.0053939,0.50467,-0.010199,-0.48891,-0.0063035
1,1,1,1,0.69353,1,1,1,1,1,49.402,141.79,272.68,454.35,479.88,610.97,677.22,894.86,942.21,0.54888,-0.13911,-0.44255,-0.12425,0.53933,-0.42027,0.4475,0.0012323,-0.46146,0.44385,0.34029,-0.38977,0.51383,-0.37269,0.31578,-0.20817,0.0075352,0.014705,-0.029298,0.22691,0.00065315,-0.00042236,0.00027064,0.00046879,-0.00078356,-0.00058631,-0.00074111,0.00026744,0.0018951,0.00066207,0.12044,0.38668,-0.50928,0.34283,0.11032,-0.0041645,-0.023743,0.0033029,0.027018,0.0025163,-0.012196,-0.47876,-0.042584,0.50991,0.015127
1,1,1,1,0.86406,1,1,1,1,1,50.932,142.45,277,458.88,492.7,612.98,684.28,912.09,953.53,-0.54845,0.13988,0.43719,0.13078,-0.54461,-0.42856,0.45368,0.00050125,-0.45759,0.43764,0.32998,-0.3786,0.51017,-0.37648,0.32046,-0.21231,0.001242,0.0054816,-0.019068,0.22,-0.000172,0.00017048,-6.9611e-05,-0.00018023,0.00020587,0.00051606,0.00071453,8.813e-06,-0.0024336,-0.00076242,0.11471,0.38753,-0.50655,0.36007,0.11026,0.0039582,0.022912,-0.0049123,-0.026203,-0.002494,0.0094819,0.48872,0.019857,-0.50247,-0.011456
1,1,1,1,0.78592,1,1,1,1,1,50.29,142.17,275.15,456.93,487.16,612.15,681.24,904.86,948.57,-0.54865,0.13956,0.43947,0.12801,-0.54238,-0.42506,0.45107,0.0008339,-0.45925,0.44028,-0.33439,0.3834,-0.51182,0.37491,-0.31846,0.21052,-0.0040265,-0.0092898,0.023434,-0.22301,-0.00033285,0.00028286,-0.00014369,-0.00030795,0.00039702,0.00054109,0.00071854,-6.727e-05,-0.0022267,-0.00073128,-0.1172,-0.38738,0.50774,-0.35254,-0.11027,-0.0040505,-0.02344,0.0042187,0.026844,0.0025113,-0.010672,-0.48424,-0.029544,0.50593,0.013046
1,1,1,1,0.81125,1,1,1,1,1,50.508,142.26,275.77,457.58,489.02,612.43,682.26,907.32,950.22,0.54858,-0.13967,-0.4387,-0.12895,0.54313,-0.42624,0.45195,0.00072517,-0.45869,0.43939,0.33291,-0.38179,0.51128,-0.37545,0.31913,0.21112,-0.0031064,-0.0079868,0.021965,-0.222,-0.00027276,0.00024603,-0.00011669,-0.00026616,0.00032546,-0.00053207,-0.00071637,3.5614e-05,0.0022998,0.00074348,0.11637,0.38747,-0.50734,0.35504,0.11027,0.0040202,0.023297,-0.0044521,-0.026682,-0.0025067,-0.010277,-0.48571,-0.026282,0.50481,0.012514
1,1,1,1,1.1454,1,1,1,1,1,52.678,143.23,282.3,464.66,509,615.19,693.22,931.6,968.9,-0.54777,0.14067,0.43074,0.13855,-0.5508,0.43826,-0.46094,0.00058759,0.45283,-0.4302,-0.3173,0.36469,-0.5047,0.38049,-0.32619,0.21754,0.0076072,0.0043244,0.0066428,-0.21092,8.0632e-05,-0.00021155,4.6006e-05,0.0002652,-0.00010609,-0.00045568,-0.00070964,-4.6174e-06,0.0028888,0.00078594,0.10729,0.38612,-0.50279,0.38294,0.11022,-0.0036645,-0.019042,0.0067273,0.021318,0.0024053,0.0057632,0.50322,-0.0076832,-0.49022,-0.0067474
1,1,1,1,0.90989,1,1,1,1,1,51.27,142.6,277.99,459.95,495.71,613.42,685.94,915.9,956.28,-0.54833,0.14004,0.43596,0.13226,-0.54579,0.43042,-0.45507,-0.00031108,0.4567,-0.43622,0.3276,-0.37601,0.50922,-0.37729,0.32153,-0.21328,-0.00031938,0.0035139,-0.016722,0.21834,0.00010482,-0.00010603,3.7459e-05,0.00010641,-0.00012607,-0.0005043,-0.00071446,-2.945e-05,0.0025331,0.00077334,0.11334,0.38748,-0.50589,0.36422,0.11025,-0.0039058,-0.02248,0.0052815,0.025646,0.0024805,0.0088205,0.49126,0.014658,-0.50043,-0.010589
1,1,1,1,1.2909,1,1,1,1,1,53.348,143.54,284.44,467.08,515.77,616.01,696.93,938.91,975.68,-0.54745,0.14095,0.42817,0.14161,-0.55322,-0.44206,0.46378,-0.001074,-0.45091,0.42724,0.31216,-0.35902,0.50218,-0.3819,0.3285,-0.21968,-0.011578,-0.0078115,-0.0016839,0.20707,0.00012942,-0.00039637,6.1911e-05,0.00048421,-0.00018267,-0.00042702,-0.00069348,5.1009e-05,0.0030327,0.00077779,-0.10419,-0.38475,0.50104,-0.3927,-0.11019,-0.0035456,-0.016231,0.0072724,0.017981,0.0023721,0.004105,0.50971,-0.018683,-0.48424,-0.0047899
1,1,1,1,1.0922,1,1,1,1,1,52.401,143.11,281.43,463.7,506.27,614.85,691.73,928.53,966.25,-0.54789,0.14055,0.43179,0.13729,-0.5498,-0.4367,0.45977,-0.00039689,-0.45361,0.4314,-0.31939,0.36699,-0.50567,0.37988,-0.32525,-0.21668,-0.0060611,-0.0028286,-0.0086696,0.21245,-5.3944e-05,0.00014181,-3.5496e-05,-0.00018275,6.9649e-05,0.00046602,0.00071272,2.1054e-05,-0.002825,-0.00078703,-0.10853,-0.38655,0.50346,-0.37906,-0.11023,-0.0037142,-0.019968,0.0064654,0.022454,0.002421,0.0064093,0.50068,-0.0031891,-0.49247,-0.0075346
1,1,1,1,1.0524,1,1,1,1,1,52.179,143.01,280.74,462.94,504.14,614.57,690.56,926.07,964.19,-0.54799,0.14046,0.43262,0.13629,-0.54901,-0.43546,0.45884,-0.00024941,-0.45423,0.43236,-0.32103,0.3688,-0.50642,0.37939,-0.32451,0.216,0.0048675,0.0016161,0.010274,-0.21365,2.9552e-05,-8.8832e-05,2.5165e-05,0.00012036,-3.7928e-05,-0.00047383,-0.0007141,-3.0664e-05,0.0027721,0.00078678,-0.10951,-0.38683,0.50397,-0.37603,-0.11023,0.0037533,0.020612,-0.0062453,-0.023257,-0.0024337,0.0069086,0.49872,0.0003667,-0.49418,-0.0081523
1,1,1,1,1.447,1,1,1,1,1,53.949,143.82,286.41,469.34,522.12,616.73,700.4,945.35,982.27,0.54713,-0.14118,-0.42583,-0.14441,0.55541,-0.44549,0.46635,-0.0015421,-0.44914,0.42455,-0.30742,0.35377,-0.49968,0.38308,-0.33062,0.22164,0.015459,0.010779,-0.0028459,-0.20342,-0.0001573,0.00058431,-6.829e-05,-0.00070587,0.00024315,0.00039491,0.00066451,-0.00011368,-0.0031531,-0.0007654,-0.10129,-0.38305,0.49926,-0.40195,-0.11013,-0.003446,-0.012996,0.0076207,0.014305,0.0023555,-0.0024818,-0.51596,0.028731,0.47817,0.0029633
1,1,1,1,0.92965,1,1,1,1,1,51.408,142.66,278.4,460.39,496.96,613.6,686.62,917.46,957.43,-0.54828,0.14011,0.43546,0.13287,-0.54628,-0.43118,0.45564,0.00023045,-0.45633,0.43564,0.32662,-0.37493,0.50882,-0.37762,0.32198,-0.21369,-0.00097721,0.0027182,-0.015755,0.21765,8.0334e-05,-7.8518e-05,2.5722e-05,7.4708e-05,-9.6822e-05,0.00049965,0.0007146,3.4443e-05,-0.002572,-0.00077681,0.11278,0.38743,-0.50562,0.36595,0.11025,0.0038836,0.022267,-0.0054318,-0.025371,-0.0024743,-0.0085427,-0.49233,-0.012514,0.49956,0.010228
1,1,1,1,1.0543,1,1,1,1,1,52.19,143.01,280.78,462.98,504.25,614.59,690.62,926.19,964.29,-0.54798,0.14046,0.43257,0.13634,-0.54905,-0.43552,0.45889,-0.00025667,-0.4542,0.43231,-0.32095,0.36871,-0.50638,0.37942,-0.32454,0.21603,0.0049263,0.001677,0.010194,-0.21359,3.084e-05,-9.1422e-05,2.5724e-05,0.0001234,-3.9574e-05,-0.00047345,-0.00071405,-3.0264e-05,0.0027748,0.00078682,-0.10946,-0.38681,0.50395,-0.37618,-0.11023,0.0037514,0.020582,-0.0062565,-0.023219,-0.002433,0.006884,0.49882,0.0001898,-0.4941,-0.0081217
1,1,1,1,1.1189,1,1,1,1,1,52.542,143.17,281.87,464.19,507.66,615.03,692.49,930.1,967.59,-0.54783,0.14062,0.43125,0.13793,-0.55031,-0.4375,0.46037,-0.0004935,-0.45322,0.43079,0.31832,-0.36582,0.50518,-0.3802,0.32573,0.21712,0.0068439,0.0035961,0.0076364,-0.21167,-6.8095e-05,0.00017696,-4.119e-05,-0.00022427,8.8686e-05,-0.00046082,-0.00071136,-1.3229e-05,0.0028579,0.00078666,0.1079,0.38634,-0.50312,0.38103,0.11022,-0.0036889,-0.019512,0.0066013,0.021892,0.0024129,-0.0060821,-0.50197,0.0054798,0.49134,0.0071343
1,1,1,1,0.87672,1,1,1,1,1,51.028,142.49,277.28,459.18,493.54,613.11,684.75,913.18,954.3,-0.54842,0.13993,0.43684,0.1312,-0.54494,-0.42908,0.45407,0.0004483,-0.45734,0.43724,0.32931,-0.37787,0.50991,-0.37671,0.32076,-0.21258,0.0008056,0.0049201,-0.018405,0.21953,0.00015183,-0.00015258,5.999e-05,0.00015979,-0.00018194,-0.00051265,-0.00071442,-1.5937e-05,0.0024625,0.00076589,-0.11432,-0.38753,0.50637,-0.36123,-0.11025,0.0039436,0.022801,-0.0050171,-0.026061,-0.0024904,-0.0092967,-0.48942,-0.018388,0.5019,0.011212
1,1,1,1,1.0212,1,1,1,1,1,51.997,142.92,280.18,462.32,502.4,614.34,689.61,924.04,962.54,-0.54806,0.14038,0.4333,0.13547,-0.54836,-0.43444,0.45808,-0.00013116,-0.45473,0.43315,-0.32237,0.37027,-0.50702,0.37898,-0.3239,-0.21544,-0.0039107,-0.000606,-0.011585,0.21462,-7.2347e-06,4.6923e-05,-1.5275e-05,-7.1184e-05,9.7525e-06,-0.00048006,-0.00071467,-3.596e-05,0.0027271,0.00078575,0.1103,0.38702,-0.50438,0.37358,0.11024,0.0037851,0.021082,-0.0060583,-0.02385,-0.0024439,-0.0073094,-0.49714,-0.0032731,0.49553,0.0086538
1,1,1,1,0.73528,1,1,1,1,1,49.823,141.97,273.84,455.56,483.28,611.53,679.1,899.6,945.16,-0.54878,0.13933,0.4411,0.12602,-0.54077,-0.42253,0.44919,0.0010525,-0.46043,0.44217,-0.33752,0.38679,-0.51292,0.37375,-0.31704,-0.20927,0.0059189,0.012119,-0.026544,0.2251,0.00048445,-0.00035806,0.00020746,0.00039375,-0.0005789,0.00056294,0.00072721,-0.0001575,-0.0020593,-0.00069897,-0.11893,-0.38708,0.50856,-0.34733,-0.11029,0.0041123,0.023646,-0.0037287,-0.027024,-0.0025167,-0.011489,-0.48126,-0.036454,0.50813,0.014157
1,1,1,1,1.209,1,1,1,1,1,52.986,143.37,283.27,465.76,512.08,615.57,694.91,934.98,971.95,-0.54763,0.1408,0.42956,0.13995,-0.55191,0.44,-0.46224,0.00080675,0.45195,-0.42885,-0.31496,0.36211,-0.50357,0.38115,-0.32724,0.21852,0.0093905,0.0059508,0.0043734,-0.20917,0.00010564,-0.00029355,5.4812e-05,0.00036236,-0.00014299,-0.00044325,-0.00070396,1.8528e-05,0.0029566,0.00078307,0.10588,0.38556,-0.50201,0.38736,0.11021,-0.0036094,-0.017853,0.0069954,0.019887,0.0023888,-0.0050186,-0.50615,0.012717,0.48757,0.0058571
1,1,1,1,1.3732,1,1,1,1,1,53.678,143.7,285.51,468.31,519.22,616.41,698.82,942.46,979.24,-0.54728,0.14108,0.42689,0.14314,-0.55442,-0.44394,0.46518,-0.0013273,-0.44994,0.42577,0.30958,-0.35616,0.50083,-0.38255,0.32966,-0.22075,-0.01367,-0.009461,0.0007941,0.20509,-0.0001464,0.0004968,-6.6037e-05,-0.00060292,0.00021648,0.00041029,0.00067958,-8.4411e-05,-0.0030996,-0.00077147,0.10261,0.38388,-0.50009,0.39772,0.11016,-0.0034895,-0.014537,0.0074827,0.016037,0.0023608,-0.0032309,-0.51309,0.02418,0.481,0.0037952
1,1,1,1,1.0458,1,1,1,1,1,52.141,142.99,280.62,462.81,503.78,614.52,690.36,925.65,963.84,-0.548,0.14044,0.43276,0.13612,-0.54888,0.43525,-0.45868,0.00022466,0.45434,-0.43253,-0.32131,0.36911,-0.50654,0.37931,-0.32438,0.21588,0.0046673,0.0014075,0.010546,-0.21386,-2.5097e-05,8.0019e-05,-2.3219e-05,-0.00011,3.2248e-05,-0.00047514,-0.00071425,-3.1964e-05,0.0027629,0.00078663,0.10967,0.38687,-0.50406,0.37552,0.11023,-0.0037599,-0.020714,0.006207,0.023385,0.0024358,-0.0069925,-0.49839,-0.00097084,0.49447,0.0082568
1,1,1,1,0.49438,1,1,1,1,1,46.77,140.69,265.92,447.47,460.48,607.33,666.43,865.88,925.99,-0.54931,0.13766,0.45118,0.1136,-0.5306,-0.40652,0.43731,0.0019704,-0.4675,0.45387,0.35641,-0.40695,0.51823,-0.36587,0.30849,-0.2021,0.016061,0.031542,-0.045471,0.23684,0.003225,-0.00086473,0.00057463,0.0011876,-0.0040212,0.00086718,0.0010541,-0.0017475,-0.00051941,-0.00022145,-0.12883,-0.38188,0.51372,-0.31834,-0.11067,-0.0044564,-0.023778,0.001091,0.024772,0.0024119,-0.016102,-0.46692,-0.078994,0.51699,0.020568
1,1,1,1,1.3513,1,1,1,1,1,53.593,143.66,285.23,467.99,518.33,616.31,698.33,941.55,978.31,0.54732,-0.14104,-0.42722,-0.14275,0.55411,-0.44345,0.46482,-0.0012613,-0.45019,0.42615,0.31025,-0.3569,0.50119,-0.38239,0.32936,0.22047,0.013123,0.0090416,-0.000155,-0.2056,-0.00014244,0.00047035,-6.5148e-05,-0.00057172,0.00020796,-0.00041479,-0.00068359,7.555e-05,0.0030826,0.00077322,0.10302,0.38412,-0.50034,0.39642,0.11017,-0.0035037,-0.014992,0.0074329,0.016555,0.0023633,0.0034594,0.51221,-0.022763,-0.48185,-0.0040528
1,1,1,1,0.75752,1,1,1,1,1,50.034,142.06,274.43,456.17,485.02,611.81,680.06,901.97,946.68,0.54872,-0.13943,-0.44037,-0.12692,0.5415,-0.42367,0.45003,0.00095641,-0.4599,0.44132,0.33612,-0.38527,0.51243,-0.37428,0.31767,-0.20983,0.0050787,0.010837,-0.025149,0.22416,-0.00041193,0.00032473,-0.00017777,-0.00035558,0.00049165,0.00055262,0.00072253,-0.00011288,-0.0021367,-0.00071462,0.11816,0.38723,-0.50819,0.34965,0.11028,0.0040849,0.023568,-0.0039476,-0.026969,-0.0025151,0.011125,0.48258,0.033352,-0.50717,-0.01366
1,1,1,1,0.76382,1,1,1,1,1,50.092,142.08,274.59,456.34,485.5,611.88,680.33,902.62,947.1,0.5487,-0.13946,-0.44016,-0.12716,0.54169,-0.42398,0.45027,0.00092922,-0.45975,0.44108,-0.33573,0.38485,-0.5123,0.37442,-0.31785,-0.20998,0.0048436,0.010486,-0.024763,0.2239,0.0003932,-0.00031539,0.00016985,0.00034493,-0.00046919,-0.00054992,-0.00072148,0.00010175,0.0021574,0.00071862,0.11794,0.38727,-0.50809,0.3503,0.11028,0.0040773,0.023542,-0.0040085,-0.026947,-0.0025144,-0.011024,-0.48295,-0.032494,0.50689,0.013522
1,1,1,1,0.82845,1,1,1,1,1,50.65,142.32,276.18,458.02,490.24,612.62,682.93,908.92,951.32,0.54854,-0.13974,-0.43819,-0.12956,0.54363,-0.42702,0.45253,0.00065176,-0.45832,0.4388,-0.33193,0.38073,-0.51091,0.3758,-0.31957,-0.21151,0.0024913,0.0071407,-0.020997,0.22134,0.00023667,-0.00022125,0.00010005,0.00023803,-0.00028258,-0.00052649,-0.00071545,1.8244e-05,0.0023459,0.00075053,0.11581,0.3875,-0.50708,0.35671,0.11026,-0.0039998,-0.023185,0.004606,0.026546,0.002503,0.010014,0.4867,0.024136,-0.50405,-0.012163
1,1,1,1,0.95349,1,1,1,1,1,51.57,142.73,278.89,460.91,498.43,613.8,687.43,919.26,958.8,-0.54823,0.14018,0.43487,0.13358,-0.54685,-0.43207,0.45631,0.00013439,-0.4559,0.43496,-0.32547,0.37367,-0.50835,0.37799,-0.3225,-0.21416,-0.0017586,0.0017978,-0.014621,0.21684,-5.3782e-05,4.555e-05,-1.3067e-05,-3.6576e-05,6.4927e-05,-0.00049429,-0.00071477,-3.7917e-05,0.0026161,0.00078017,-0.11211,-0.38735,0.50529,-0.368,-0.11024,0.0038573,0.021989,-0.005606,-0.025011,-0.0024665,0.0082134,0.49361,0.010002,-0.4985,-0.0098032
1,1,1,1,0.73806,1,1,1,1,1,49.85,141.98,273.91,455.63,483.5,611.56,679.22,899.9,945.35,0.54877,-0.13934,-0.44101,-0.12614,0.54086,-0.42267,0.44929,0.0010405,-0.46036,0.44206,-0.33735,0.3866,-0.51286,0.37382,-0.31712,-0.20934,0.0058133,0.011955,-0.026368,0.22498,0.00047482,-0.00035387,0.0002036,0.00038894,-0.00056729,-0.00056158,-0.00072654,0.00015146,0.0020693,0.00070106,-0.11884,-0.3871,0.50851,-0.34763,-0.11029,0.0041088,0.023637,-0.0037563,-0.027019,-0.0025166,-0.011444,-0.48143,-0.036061,0.50801,0.014094
1,1,1,1,1.7312,1,1,1,1,1,54.821,144.24,289.35,472.82,531.78,617.75,705.7,954.41,992.79,0.54662,-0.14148,-0.42235,-0.14854,0.55862,-0.45052,0.47012,-0.0022734,-0.44649,0.42056,0.30031,-0.34587,0.49566,-0.38463,0.33377,-0.22456,-0.021673,-0.01476,0.0095235,0.19781,0.00017594,-0.00089866,7.4496e-05,0.0010693,-0.00032684,-0.00033314,-0.00058882,0.00021081,0.0033198,0.00074254,0.096872,0.37972,-0.49624,0.4162,0.11,-0.0033308,-0.007236,0.0078198,0.0080821,0.0023718,-0.00013355,0.52569,-0.043512,-0.46802,-0.00020597
1,1,1,1,0.81339,1,1,1,1,1,50.526,142.27,275.82,457.64,489.17,612.46,682.35,907.52,950.36,0.54858,-0.13968,-0.43863,-0.12902,0.5432,-0.42634,0.45202,0.00071599,-0.45865,0.43931,-0.33279,0.38166,-0.51123,0.37549,-0.31918,-0.21117,0.0030293,0.0078796,-0.021843,0.22192,0.00026807,-0.00024293,0.00011454,0.00026264,-0.00031987,-0.00053135,-0.00071623,3.3276e-05,0.0023057,0.00074441,0.1163,0.38747,-0.50731,0.35525,0.11027,-0.0040176,-0.023284,0.0044715,0.026666,0.0025063,-0.010244,-0.48583,-0.026012,0.50471,0.01247
1,1,1,1,1.1718,1,1,1,1,1,52.809,143.29,282.71,465.13,510.3,615.36,693.93,933.04,970.19,-0.54771,0.14073,0.43024,0.13914,-0.55127,0.439,-0.46149,0.00067985,0.45246,-0.42962,-0.31631,0.3636,-0.50423,0.38077,-0.32664,0.21796,0.0083569,0.0050206,0.00568,-0.21018,-9.1833e-05,0.00024583,-5.0096e-05,-0.00030579,0.00012219,0.00045053,0.00070755,-4.6499e-06,-0.002918,-0.00078492,-0.10669,-0.3859,0.50247,-0.38481,-0.11021,-0.003641,-0.018558,0.0068446,0.020731,0.0023981,0.0054502,0.50445,-0.0098184,-0.48911,-0.0063708
